949,950,0.25,786
941,947,0.25,785
904,917,0.25,784
890,891,0.25,783
884,885,0.25,782
864,867,0.25,781
846,847,0.25,780
834,835,0.25,779
814,816,0.25,778
808,810,0.25,777
801,802,0.25,776
798,799,0.25,775
794,796,0.25,774
775,777,0.25,773
771,772,0.25,772
758,759,0.25,771
753,755,0.25,770
742,743,0.25,769
632,646,0.25,768
617,620,0.25,767
378,379,0.25,766
356,359,0.25,765
327,328,0.25,764
311,312,0.25,763
271,277,0.25,762
240,243,0.25,761
224,232,0.25,760
221,222,0.25,759
187,188,0.25,758
9,43,0.25,757
1009,500,0.25,756
1215,1214,0.25,755
1218,1217,0.25,754
1222,807,0.25,753
1223,800,0.25,752
1228,756,0.25,751
1232,611,0.25,750
1233,364,0.25,749
1235,1234,0.25,748
1240,1239,0.25,747
977,978,0.27272728,746
389,390,0.27272728,745
260,261,0.27272728,744
24,25,0.27272728,743
301,302,0.3,742
90,91,0.3,741
995,998,0.33333334,740
988,994,0.33333334,739
848,901,0.33333334,738
812,817,0.33333334,737
806,811,0.33333334,736
751,760,0.33333334,735
629,657,0.33333334,734
560,561,0.33333334,733
543,544,0.33333334,732
527,528,0.33333334,731
457,461,0.33333334,730
442,443,0.33333334,729
436,438,0.33333334,728
406,408,0.33333334,727
394,395,0.33333334,726
299,308,0.33333334,725
196,197,0.33333334,724
161,183,0.33333334,723
117,118,0.33333334,722
1036,585,0.33333334,721
1048,1042,0.33333334,720
1053,1032,0.33333334,719
1055,1045,0.33333334,718
1059,1046,0.33333334,717
1261,1260,0.33333334,716
1263,1262,0.33333334,715
1269,445,0.33333334,714
1275,1040,0.33333334,713
1282,1274,0.33333334,712
1000,495,0.35,711
887,888,0.375,710
701,707,0.375,709
361,362,0.375,708
1007,23,0.375,707
1049,922,0.375,706
1066,596,0.375,705
1067,200,0.375,704
1076,650,0.375,703
1290,1065,0.375,702
1003,73,0.40384614,701
1005,1001,0.40384614,700
869,870,0.42857143,699
670,671,0.42857143,698
662,668,0.42857143,697
350,351,0.42857143,696
164,165,0.42857143,695
1082,210,0.42857143,694
1091,960,0.42857143,693
1098,1090,0.42857143,692
1105,464,0.42857143,691
1106,398,0.42857143,690
1110,1079,0.42857143,689
1131,1084,0.42857143,688
1132,599,0.42857143,687
1302,1301,0.42857143,686
1305,1116,0.42857143,685
1313,1307,0.42857143,684
714,715,0.4375,683
773,774,0.5,682
681,682,0.5,681
569,571,0.5,680
562,563,0.5,679
526,531,0.5,678
455,456,0.5,677
416,420,0.5,676
366,367,0.5,675
363,403,0.5,674
343,344,0.5,673
332,334,0.5,672
160,236,0.5,671
65,66,0.5,670
5,7,0.5,669
1093,934,0.5,668
1099,652,0.5,667
1121,96,0.5,666
1125,694,0.5,665
1129,272,0.5,664
1130,174,0.5,663
1133,983,0.5,662
1141,1124,0.5,661
1160,1128,0.5,660
1183,1122,0.5,659
1317,568,0.5,658
1320,558,0.5,657
1321,515,0.5,656
1323,415,0.5,655
1328,1325,0.5,654
1332,1151,0.5,653
1339,1326,0.5,652
1340,1333,0.5,651
1341,1319,0.5,650
304,305,0.525,649
14,15,0.525,648
969,970,0.5833333,647
603,604,0.5833333,646
353,354,0.5833333,645
1068,1025,0.5833333,644
1278,1020,0.5833333,643
1280,706,0.5833333,642
1287,1257,0.5833333,641
1352,1279,0.5833333,640
911,912,0.6,639
687,688,0.6,638
609,610,0.6,637
267,268,0.6,636
102,105,0.6,635
41,42,0.6,634
34,39,0.6,633
1138,921,0.6,632
1155,452,0.6,631
1170,955,0.6,630
1172,1171,0.6,629
1173,854,0.6,628
1177,374,0.6,627
1178,345,0.6,626
1196,683,0.6,625
1203,1161,0.6,624
1211,1182,0.6,623
1360,1207,0.6,622
1369,1187,0.6,621
1370,1367,0.6,620
1372,1202,0.6,619
1376,1364,0.6,618
861,862,0.65625,617
717,718,0.65625,616
642,643,0.65625,615
264,265,0.65625,614
1050,879,0.65625,613
1080,1038,0.65625,612
1294,1281,0.65625,611
1295,1286,0.65625,610
1006,203,0.6818182,609
1028,125,0.6818182,608
1254,391,0.6818182,607
907,908,0.75,606
899,900,0.75,605
865,866,0.75,604
841,843,0.75,603
836,837,0.75,602
803,804,0.75,601
546,547,0.75,600
421,422,0.75,599
238,239,0.75,598
179,180,0.75,597
30,31,0.75,596
1057,386,0.75,595
1111,289,0.75,594
1185,991,0.75,593
1189,852,0.75,592
1195,723,0.75,591
1201,401,0.75,590
1212,1186,0.75,589
1225,795,0.75,588
1229,754,0.75,587
1230,1194,0.75,586
1236,315,0.75,585
1237,269,0.75,584
1238,1209,0.75,583
1241,205,0.75,582
1243,499,0.75,581
1248,757,0.75,580
1258,92,0.75,579
1297,716,0.75,578
1315,663,0.75,577
1394,898,0.75,576
1395,1245,0.75,575
1253,1012,0.8333333,574
1350,1015,0.8333333,573
1425,1359,0.8333333,572
1426,1358,0.8333333,571
825,826,0.875,570
818,819,0.875,569
676,678,0.875,568
371,373,0.875,567
336,342,0.875,566
138,139,0.875,565
115,116,0.875,564
44,45,0.875,563
28,29,0.875,562
17,19,0.875,561
1143,1070,0.875,560
1174,1089,0.875,559
1176,1077,0.875,558
1179,230,0.875,557
1308,462,0.875,556
1311,1304,0.875,555
1314,216,0.875,554
1330,6,0.875,553
1338,1300,0.875,552
1348,1086,0.875,551
1431,1148,0.875,550
1433,1347,0.875,549
1438,16,0.875,548
1444,1336,0.875,547
1029,35,0.9375,546
1087,894,0.9375,545
1293,1018,0.9375,544
1356,582,0.9375,543
1357,1019,0.9375,542
1385,266,0.9375,541
1387,255,0.9375,540
1456,1388,0.9375,539
1043,730,0.96875,538
548,549,1.0,537
534,557,1.0,536
468,472,1.0,535
417,418,1.0,534
326,360,1.0,533
1216,1213,1.0,532
1219,840,1.0,531
1221,1220,1.0,530
1224,797,1.0,529
1226,778,1.0,528
1227,768,1.0,527
1231,630,1.0,526
1250,402,1.0,525
1251,285,1.0,524
1252,235,1.0,523
1270,441,1.0,522
1272,404,1.0,521
1283,1244,1.0,520
1284,1246,1.0,519
1470,1247,1.0,518
1473,1265,1.0,517
1475,1466,1.0,516
1476,1276,1.0,515
1479,1467,1.0,514
1480,1469,1.0,513
986,987,1.05,512
914,916,1.05,511
878,882,1.05,510
658,659,1.05,509
577,578,1.05,508
552,553,1.05,507
357,358,1.05,506
75,109,1.05,505
61,63,1.05,504
46,47,1.05,503
1092,944,1.05,502
1101,641,1.05,501
1120,121,1.05,500
1123,13,1.05,499
1126,622,1.05,498
1146,746,1.05,497
1200,451,1.05,496
1210,181,1.05,495
1327,331,1.05,494
1335,276,1.05,493
1346,1150,1.05,492
1368,1322,1.05,491
1374,1318,1.05,490
1375,1109,1.05,489
1378,957,1.05,488
1379,1331,1.05,487
1380,1324,1.05,486
1491,1199,1.05,485
1494,1381,1.05,484
1497,1135,1.05,483
1501,1208,1.05,482
1505,1373,1.05,481
1309,397,1.0714285,480
1310,309,1.0714285,479
1384,1100,1.0714285,478
1389,1117,1.0714285,477
1402,178,1.0714285,476
1421,1383,1.0714285,475
1353,601,1.0763888,474
1427,1008,1.0763888,473
1255,259,1.2109375,472
1457,1013,1.2109375,471
1460,1014,1.2109375,470
1527,1459,1.2109375,469
933,935,1.25,468
928,929,1.25,467
876,877,1.25,466
352,355,1.25,465
217,218,1.25,464
142,143,1.25,463
113,114,1.25,462
1289,1140,1.25,461
1393,909,1.25,460
1447,872,1.25,459
1540,1533,1.25,458
824,829,1.3125,457
660,679,1.3125,456
512,513,1.3125,455
458,459,1.3125,454
184,185,1.3125,453
158,159,1.3125,452
53,58,1.3125,451
51,52,1.3125,450
1152,618,1.3125,449
1162,223,1.3125,448
1164,150,1.3125,447
1193,763,1.3125,446
1242,1169,1.3125,445
1249,1175,1.3125,444
1316,713,1.3125,443
1366,1365,1.3125,442
1407,1371,1.3125,441
1408,690,1.3125,440
1415,1363,1.3125,439
1417,189,1.3125,438
1542,823,1.3125,437
1543,1149,1.3125,436
1549,1548,1.3125,435
1555,1550,1.3125,434
1557,1554,1.3125,433
1566,1564,1.3125,432
1405,288,1.3839285,431
1010,480,1.4765625,430
821,822,1.5,429
566,567,1.5,428
542,545,1.5,427
518,530,1.5,426
425,426,1.5,425
324,325,1.5,424
249,251,1.5,423
1078,347,1.5,422
1083,206,1.5,421
1264,1259,1.5,420
1266,559,1.5,419
1267,539,1.5,418
1268,517,1.5,417
1271,434,1.5,416
1306,956,1.5,415
1334,721,1.5,414
1344,419,1.5,413
1430,820,1.5,412
1437,20,1.5,411
1442,1114,1.5,410
1450,1303,1.5,409
1495,62,1.5,408
1496,1436,1.5,407
1499,127,1.5,406
1500,1451,1.5,405
1504,1452,1.5,404
1512,940,1.5,403
1513,1432,1.5,402
1514,1312,1.5,401
1515,1448,1.5,400
1573,1343,1.5,399
1575,1510,1.5,398
1577,1518,1.5,397
1579,1349,1.5,396
1580,1342,1.5,395
1581,1572,1.5,394
1583,1285,1.5,393
1584,1511,1.5,392
1594,1588,1.5,391
1600,1582,1.5,390
1602,1590,1.5,389
1418,503,1.5434028,388
1525,602,1.5434028,387
1044,640,1.6145834,386
1056,574,1.6145834,385
1154,510,1.6145834,384
1277,119,1.6145834,383
1445,214,1.6145834,382
1519,1273,1.6145834,381
1524,1033,1.6145834,380
1520,1428,1.6875,379
1568,1016,1.6875,378
551,556,1.75,377
412,413,1.75,376
405,409,1.75,375
1184,863,1.75,374
1190,838,1.75,373
1192,1191,1.75,372
1396,844,1.75,371
1401,280,1.75,370
1410,1406,1.75,369
1411,1398,1.75,368
1413,724,1.75,367
1419,1412,1.75,366
1424,1423,1.75,365
1462,1399,1.75,364
1464,469,1.75,363
1472,769,1.75,362
1474,1409,1.75,361
1477,440,1.75,360
1483,1414,1.75,359
1486,1397,1.75,358
1624,1478,1.75,357
1625,1485,1.75,356
1627,1471,1.75,355
1628,1468,1.75,354
1629,1416,1.75,353
1631,1481,1.75,352
1632,1482,1.75,351
1634,1630,1.75,350
1641,1626,1.75,349
1649,1643,1.75,348
896,897,1.875,347
851,853,1.875,346
282,283,1.875,345
1337,965,1.875,344
1488,1377,1.875,343
1492,554,1.875,342
1498,633,1.875,341
1509,1490,1.875,340
1545,460,1.875,339
1560,1506,1.875,338
1562,828,1.875,337
1567,1329,1.875,336
1653,1558,1.875,335
1655,1487,1.875,334
1656,1516,1.875,333
1658,1507,1.875,332
1659,1563,1.875,331
855,859,1.9375,330
486,505,1.9375,329
313,314,1.9375,328
241,242,1.9375,327
120,136,1.9375,326
1062,154,1.9375,325
1361,686,1.9375,324
1403,33,1.9375,323
1422,674,1.9375,322
1434,140,1.9375,321
1441,1404,1.9375,320
1489,883,1.9375,319
1503,449,1.9375,318
1532,1531,1.9375,317
1576,252,1.9375,316
1585,692,1.9375,315
1592,48,1.9375,314
1597,1058,1.9375,313
1598,608,1.9375,312
1599,1537,1.9375,311
1601,318,1.9375,310
1673,1593,1.9375,309
1676,1608,1.9375,308
1680,1541,1.9375,307
1682,1596,1.9375,306
504,506,1.96875,305
106,107,1.96875,304
1355,98,1.96875,303
1534,1354,1.96875,302
1536,141,1.96875,301
1617,215,1.96875,300
1695,104,1.96875,299
507,508,1.984375,298
1526,981,1.984375,297
1298,74,1.9921875,296
473,474,2.2767856,295
1522,1390,2.2767856,294
1556,1528,2.2767856,293
430,431,2.3151042,292
134,135,2.3151042,291
1256,27,2.3151042,290
1530,262,2.3151042,289
1621,1620,2.3151042,288
57,59,2.3625,287
54,55,2.3625,286
1081,1039,2.3625,285
1523,1047,2.3625,284
1589,228,2.3625,283
1610,333,2.3625,282
1614,573,2.3625,281
1616,1435,2.3625,280
1618,400,2.3625,279
1678,137,2.3625,278
1684,1619,2.3625,277
1690,131,2.3625,276
1692,1386,2.3625,275
1715,1595,2.3625,274
470,471,2.421875,273
1429,830,2.421875,272
1439,1144,2.421875,271
1440,1095,2.421875,270
1565,619,2.421875,269
1578,1561,2.421875,268
1587,1570,2.421875,267
1591,1446,2.421875,266
1664,860,2.421875,265
1665,1607,2.421875,264
1666,913,2.421875,263
1668,1449,2.421875,262
1727,1662,2.421875,261
1733,1663,2.421875,260
1738,1732,2.421875,259
951,952,2.5,258
789,793,2.5,257
521,522,2.5,256
519,520,2.5,255
432,433,2.5,254
145,146,2.5,253
1145,752,2.5,252
1484,186,2.5,251
1551,1546,2.5,250
1559,749,2.5,249
1622,555,2.5,248
1633,1553,2.5,247
1637,770,2.5,246
1639,444,2.5,245
1642,407,2.5,244
1650,815,2.5,243
1741,1651,2.5,242
1742,1644,2.5,241
1746,1552,2.5,240
1749,1748,2.5,239
1750,1648,2.5,238
1752,1747,2.5,237
110,111,2.5664062,236
1569,1004,2.5664062,235
1612,1529,2.5664062,234
525,532,2.625,233
1586,1465,2.625,232
1603,839,2.625,231
1605,541,2.625,230
1606,514,2.625,229
1766,1609,2.625,228
1011,130,2.65625,227
1420,97,2.65625,226
1700,103,2.65625,225
1773,1696,2.65625,224
1027,491,2.778125,223
1453,40,2.778125,222
1458,263,2.778125,221
1693,1455,2.778125,220
1694,1670,2.778125,219
1712,60,2.778125,218
1780,1776,2.778125,217
689,722,2.953125,216
1296,634,2.953125,215
1539,915,2.953125,214
1661,270,2.953125,213
1683,1672,2.953125,212
1685,50,2.953125,211
1686,377,2.953125,210
1687,572,2.953125,209
1691,1688,2.953125,208
1734,1669,2.953125,207
1737,1677,2.953125,206
1784,1667,2.953125,205
1785,1736,2.953125,204
1788,1739,2.953125,203
1796,1791,2.953125,202
497,498,2.9941406,201
1461,736,2.9941406,200
1775,80,2.9941406,199
564,565,3.0,198
1463,1345,3.0,197
2,8,3.1875,196
1709,1351,3.1875,195
1723,1708,3.1875,194
1782,496,3.1875,193
903,948,3.2291667,192
535,536,3.2291667,191
428,429,3.2291667,190
410,411,3.2291667,189
286,316,3.2291667,188
1112,237,3.2291667,187
1400,423,3.2291667,186
1502,750,3.2291667,185
1508,446,3.2291667,184
1517,1362,3.2291667,183
1640,1493,3.2291667,182
1645,845,3.2291667,181
1654,281,3.2291667,180
1751,1657,3.2291667,179
1753,767,3.2291667,178
1756,809,3.2291667,177
1757,1652,3.2291667,176
1760,1115,3.2291667,175
1812,1646,3.2291667,174
1814,1761,3.2291667,173
1815,1660,3.2291667,172
1817,1811,3.2291667,171
1823,1807,3.2291667,170
1764,1704,3.3300781,169
996,997,3.4726562,168
1613,1521,3.4726562,167
1719,1713,3.4726562,166
1720,1679,3.4726562,165
1724,1538,3.4726562,164
1731,190,3.4726562,163
1783,1722,3.4726562,162
1787,1714,3.4726562,161
1790,1718,3.4726562,160
1792,1382,3.4726562,159
1797,1721,3.4726562,158
1832,1794,3.4726562,157
1841,1833,3.4726562,156
12,18,3.5929687,155
1701,481,3.5929687,154
1774,76,3.5929687,153
1805,1772,3.5929687,152
1844,1804,3.5929687,151
1845,1806,3.5929687,150
529,533,3.75,149
1635,538,3.75,148
1636,437,3.75,147
1638,1623,3.75,146
1768,1647,3.75,145
1771,523,3.75,144
1851,1769,3.75,143
1852,1770,3.75,142
1855,1850,3.75,141
1085,153,3.9375,140
1574,424,3.9375,139
1728,776,3.9375,138
1729,1088,3.9375,137
1740,813,3.9375,136
1762,766,3.9375,135
1816,1730,3.9375,134
1827,1443,3.9375,133
1829,1735,3.9375,132
1860,1809,3.9375,131
1861,1758,3.9375,130
1862,1826,3.9375,129
1863,1822,3.9375,128
1717,1697,3.984375,127
1777,1698,3.984375,126
1795,1779,3.984375,125
1838,1778,3.984375,124
1843,1781,3.984375,123
1876,1873,3.984375,122
1846,1800,3.9960938,121
1847,1391,3.9960938,120
1848,32,3.9960938,119
1849,1798,3.9960938,118
1292,26,3.9990234,117
1611,1299,4.3978515,116
1763,1703,4.3978515,115
1881,1830,4.3978515,114
1884,1878,4.3978515,113
1885,1883,4.3978515,112
1675,685,4.491211,111
1681,447,4.491211,110
1803,1017,4.491211,109
1875,1710,4.491211,108
1890,1877,4.491211,107
1689,1671,4.6302085,106
1759,147,4.6302085,105
1793,631,4.6302085,104
1818,842,4.6302085,103
1824,1535,4.6302085,102
1825,1786,4.6302085,101
1859,1674,4.6302085,100
1869,1064,4.6302085,99
1871,833,4.6302085,98
1893,1828,4.6302085,97
1895,1870,4.6302085,96
1887,492,4.798828,95
439,466,4.84375,94
284,414,4.84375,93
1544,435,4.84375,92
1547,144,4.84375,91
1743,516,4.84375,90
1754,1745,4.84375,89
1853,1755,4.84375,88
1854,570,4.84375,87
1856,550,4.84375,86
1858,1744,4.84375,85
1905,1857,4.84375,84
1910,1907,4.84375,83
1911,1906,4.84375,82
1914,1909,4.84375,81
1916,1915,4.84375,80
1892,49,4.995117,79
1882,1880,5.199365,78
1904,1288,5.199365,77
1604,1571,5.25,76
1923,1801,5.25,75
1725,1716,5.3125,74
1726,1615,5.3125,73
1831,999,5.3125,72
1834,1789,5.3125,71
1840,1835,5.3125,70
1842,1837,5.3125,69
1865,1839,5.3125,68
1897,1836,5.3125,67
1929,1867,5.3125,66
1930,1903,5.3125,65
1932,1925,5.3125,64
1879,64,5.4973145,63
1936,1920,5.4973145,62
1819,1810,5.90625,61
1820,1808,5.90625,60
1912,1821,5.90625,59
1918,524,5.90625,58
1919,1813,5.90625,57
1938,1917,5.90625,56
1939,1913,5.90625,55
1454,902,5.9882812,54
1868,427,5.9882812,53
1902,1872,5.9882812,52
1933,1874,5.9882812,51
1935,1699,5.9882812,50
1948,1945,5.9882812,49
1886,56,5.998535,48
1951,1937,5.998535,47
1889,1866,6.6601562,46
1898,1891,6.6601562,45
1934,1888,6.6601562,44
1946,1707,6.6601562,43
1947,1711,6.6601562,42
1940,1864,6.9453125,41
1944,537,6.9453125,40
1952,1921,6.9995728,39
1899,157,7.3297524,38
1950,1702,7.3297524,37
1802,1767,7.5,36
1896,805,7.96875,35
1901,1900,7.96875,34
1908,1894,7.96875,33
1943,1291,7.96875,32
1964,1958,7.96875,31
1968,1965,7.96875,30
1799,1706,7.998047,29
1928,1392,7.998047,28
1949,1705,7.998047,27
1970,1955,7.998047,26
1931,1765,8.665608,25
1942,1926,8.982422,24
1969,1927,8.982422,23
1956,1953,10.994629,22
1957,1954,10.994629,21
1959,540,10.994629,20
1977,1975,10.994629,19
1978,1967,10.994629,18
1966,1961,11.99707,17
1976,1962,11.99707,16
1972,1971,12.998413,15
1983,1973,12.998413,14
1984,1981,12.998413,13
1963,1941,13.890625,12
1974,827,13.9991455,11
1980,467,13.9991455,10
1988,1985,13.9991455,9
1982,1960,15.999756,8
1989,1922,15.999756,7
1987,1979,23.99414,6
1993,1986,27.998291,5
1990,1924,29.999084,4
1992,1991,33.99974,3
1996,1994,33.99974,2
1997,1995,Infinity,1
